TextFK	w1	w2	ct	sentence_number	vidn	comm
5452	830199	830200	УС	5		
5452	830199	830202	ДС	5	3	
5452	830199	830205	0Б	5		
5452	830202	830201	ІС	5	8	
5452	830205	830204	КЗ	5	12	
5452	830205	830207	0П	5		
5452	830205	830217	0Б	5		
5452	830207	830208	0П	5		
5452	830210	830211	0L	5		
5452	830211	830213	ДП	5	2	
5452	830211	830212	ДС	5	3	
5452	830213	830214	ПП	5	16	
5452	830216	830210	0L	5		
5452	830217	830218	ДЗ	5		
5452	830218	830216	0L	5		
5452	830220	830221	0П	6		
5452	830221	830222	0П	6		
5453	830225	830224	ІС	1	8	
5453	830225	830228	0I	1		
5453	830228	830227	КЗ	1	12	
5453	830228	830230	ДС	1	3	
5453	830230	830229	ІС	1	8	
5453	830234	830235	ДС	2	3	
5453	830234	830233	ДС	2	7	
5453	830234	830232	КЗ	2	12	
5453	830234	830236	ДП	2	2	
5453	830236	830237	ПП	2	16	
5453	830239	830241	СО	3	13	
5453	830241	830243	СО	3	13	
5453	830243	830245	0G	3		
5453	830245	830247	ДС	3		
5453	830247	830246	КЗ	3	12	
5453	830247	830248	ДС	3	4	
5453	830251	830254	КЗ	4	12	9 tri 2->1 rev pnum:1 wg:1
5453	830251	830250	ДС	4	7	207 tri 2->1 pnum:5 wg:3
5453	830251	830252	ДП	4	2	231 tri 1->2 pnum:1 wg:1
5453	830252	830253	ПП	4	16	231 tri 2->3 pnum:1 wg:1
5453	830257	830256	ДС	5	7	
5453	830257	830260	0Б	5		
5453	830260	830261	СУ	5	13	
5453	830260	830259	РС	5	7	
5453	830261	830262	СУ	5	13	
5453	830265	830264	ІС	6	8	a2
5453	830267	830268	ІС	7	9	37 tri 2->1 pnum:5 wg:5
5453	830272	830271	ЧК	8	15	
5453	830272	830274	КЗ	8	12	
5453	830272	830270	ЧК	8	15	
5453	830274	830275	ІС	8	8	
5453	830274	830273	ІС	8	8	
5453	830277	830278	ІП	9	2	
5453	830278	830279	ПП	9	16	
5453	830281	830282	ЧП	10	11	
5453	830282	830283	ПП	10	16	
5453	830285	830288	ДС	11	3	202 tri 2->1 pnum:1 wg:1
5453	830288	830287	ІС	11	8	a2
5453	830288	830286	ІС	11	8	a2
5453	830290	830291	ІСL	12	9	directПППТЙРКРЛРЙЕКЕЛЕИЕйРкРлРиЕМРМЗМЧМЕЧРЧЗЧЕ
5453	830292	830293	ДСL	12	4	directЙДКДЛДЙОКОЛОИОйДкДлДиОМДМКМОЧДЧКЧОПППВЙВКВЛВЙУКУЛУИУйВкВлВиУМВМЛМХМУЧВЧЛЧУЙТКТЛТЙЮКЮЛЮИЮйТкТлТиЮМТМММЦМЮЧТЧЮ
5453	830292	830290	ДС	12	3	415 tri 2->1 pnum:5 wg:1
5453	830295	830300	0Б	13		
5453	830295	830297	КЗ	13	12	
5453	830297	830296	ІС	13		
5453	830300	830299	КЗ	13	12	
5453	830300	830302	0G	13		
5453	830302	830304	0G	13		
5453	830304	830303	КЗ	13	12	
5453	830304	830305	ДС	13	7	
5453	830304	830306	ДП	13	2	
5453	830304	830308	ДС	13	4	
5453	830306	830307	ПП	13	16	
5453	830313	830312	ЧК	14	15	
5453	830313	830311	КЗ	14	12	
5453	830313	830315	ІС	14	9	
5453	830313	830317	СО	14	13	
5453	830315	830314	ІС	14	8	
5453	830317	830318	ДС	14	3	
5453	830317	830319	ДП	14	2	
5453	830317	830331	0Б	14		
5453	830319	830320	ПП	14	16	
5453	830320	830321	ІС	14	8	
5453	830323	830325	0G	14		
5453	830325	830324	КЗ	14	12	
5453	830325	830327	ДС	14	3	
5453	830327	830326	ІС	14	8	
5453	830331	830334	СО	14	13	
5453	830331	830330	ЧК	14	15	
5453	830331	830329	КЗ	14	12	
5453	830331	830323	0G	14		
5453	830334	830333	КЗ	14	12	
5454	830339	830338	ІС	1	8	a2
5454	830341	830345	ПП	2	16	
5454	830342	830343	СУ	2	13	
5454	830343	830344	СУ	2	13	
5454	830345	830342	ІС	2	8	
5454	830346	830341	ДП	2	2	
5454	830346	830347	ДС	2	4	
5454	830346	830355	0П	2		
5454	830347	830348	ІП	2	2	
5454	830347	830350	СУ	2	13	
5454	830348	830349	ПП	2	16	
5454	830350	830351	СУ	2	13	
5454	830351	830352	ІП	2	2	
5454	830352	830353	ПП	2	16	
5454	830355	830356	0П	2		
5454	830359	830358	АС	3	1	
5454	830360	830361	КЗ	3	12	
5454	830360	830364	0Б	3		
5454	830361	830359	ІС	3	8	
5454	830364	830363	КЗ	3	12	
5454	830364	830367	0Б	3		
5454	830367	830368	РС	3	7	
5454	830367	830369	РP	3	7	
5454	830369	830370	ПП	3	16	
5454	830376	830375	ДЗ	4		
5454	830376	830373	ДС	4	7	
5454	830376	830374	КЗ	4	12	
5454	830376	830378	0G	4		
5454	830378	830382	0G	4		
5454	830380	830381	АП	4	2	
5454	830382	830379	ДС	4	3	
5454	830382	830383	СУ	4	13	
5454	830382	830380	ДП	4	2	
5454	830383	830384	СУ	4	13	
5454	830384	830385	ДП	4	2	
5454	830385	830386	ПП	4	16	
5454	830390	830389	ІС	5		
5454	830391	830390	КЗ	5	12	
5454	830391	830393	0S	5		
5454	830393	830399	0S	5		
5454	830394	830395	СУ	5	13	
5454	830395	830396	СУ	5	13	
5454	830397	830398	ПП	5	16	
5454	830399	830397	ДП	5	2	
5454	830399	830394	КЗ	5	12	
5454	830401	830405	СУ	6	13	
5454	830401	830402	КЗ	6	12	
5454	830402	830403	АП	6	2	
5454	830403	830404	ПП	6	16	
5454	830405	830406	СУ	6	13	
5454	830406	830407	ДП	6	2	
5454	830406	830409	КЗ	6	12	
5454	830406	830411	СО	6	13	
5454	830407	830408	ПП	6	16	
5454	830411	830412	ДП	6	2	
5454	830412	830413	ПП	6	16	
5454	830417	830416	АС	7	1	
5454	830418	830417	ДЗ	7		
5454	830418	830415	КЗ	7	12	
5454	830418	830420	0G	7		
5454	830420	830423	0G	7		
5454	830421	830422	ЗБ	7	10	
5454	830423	830424	ДП	7	2	
5454	830423	830421	ДС	7	3	
5454	830424	830425	ПП	7	16	
5454	830429	830428	КЗ	8	12	240 tri 2->1 pnum:1 wg:1
5454	830429	830427	ДС	8	7	207 tri 2->1 pnum:5 wg:3
5454	830429	830433	СО	8	13	
5454	830433	830431	ДС	8	7	207 tri 2->1 pnum:5 wg:3
5454	830433	830432	КЗ	8	12	240 tri 2->1 pnum:1 wg:1
5454	830438	830437	ДЗ	9		
5454	830438	830435	ДС	9	7	
5454	830438	830436	КЗ	9	12	
5454	830438	830440	0S	9		
5454	830440	830441	0S	9		
5454	830441	830442	ЗС	9	10	
5454	830442	830443	ПП	9	16	
5454	830447	830445	ДП	10	2	
5454	830447	830445	ДП	10	2	
5454	830447	830448	СУ	10	13	
5454	830447	830452	0S	10		
5454	830448	830449	СУ	10	13	
5454	830449	830450	ПП	10	16	
5454	830452	830454	0S	10		
5454	830454	830453	ДС	10	7	
5454	830454	830455	ДП	10	2	
5454	830454	830458	ДП	10	2	
5454	830455	830456	ПП	10	16	
5454	830458	830459	ПП	10	16	
5454	830462	830463	ІС	11	8	
5454	830463	830465	0П	11		
5454	830465	830466	0П	11		
5454	830470	830469	КЗ	12	12	
5454	830470	830471	УС	12		
5454	830470	830474	СУ	12	13	
5454	830470	830472	ДС	12		
5454	830472	830473	ЧК	12	15	
5454	830474	830475	СУ	12	13	
5454	830475	830476	УС	12		
5454	830479	830478	КЗ	13	12	
5454	830479	830480	ДП	13	2	
5454	830479	830483	ДП	13	2	
5454	830479	830487	ДС	13	7	
5454	830479	830488	ДП	13	2	
5454	830480	830481	ПП	13	16	
5454	830483	830486	ПП	13	16	
5454	830486	830485	ІС	13	8	
5454	830486	830484	ІС	13	8	
5454	830488	830489	ПП	13	16	
5454	830491	830492	ЗС	14	10	
5454	830492	830493	ПП	14	16	
5454	830495	830496	ЗС	15	10	
5454	830496	830497	ПП	15	16	
5454	830499	830500	ПП	16	16	
5454	830500	830501	ЧК	16	15	
5454	830502	830503	ДС	16	3	
5454	830502	830499	ДП	16	2	
5454	830505	830507	ПП	17	16	3
5454	830507	830506	ІС	17	8	a2
5454	830509	830510	ЗС	18	10	
5454	830510	830511	ПП	18	16	
5454	830513	830514	ЗС	19	10	
5454	830514	830515	ПП	19	16	
5454	830518	830519	ПП	20	16	
5454	830519	830520	ЧК	20	15	
5454	830521	830522	ДС	20	3	
5454	830521	830518	ДП	20	2	
5454	830524	830526	ПП	21	16	3
5454	830526	830525	ІС	21	8	a2
5455	830530	830532	ІС	2	8	
5455	830532	830531	АС	2	1	
5455	830533	830530	КЗ	2	12	
5455	830533	830539	0Б	2		
5455	830537	830538	ПП	2	16	
5455	830539	830537	ПП	2	16	
5455	830539	830535	ДС	2	7	
5455	830539	830536	КЗ	2	12	
5455	830539	830541	0S	2		
5455	830541	830551	0S	2		
5455	830542	830546	0F	2		
5455	830546	830545	КЗ	2	12	
5455	830546	830544	ДС	2	7	
5455	830548	830549	ПП	2	16	
5455	830549	830550	ІС	2	8	
5455	830551	830552	КЗ	2	12	
5455	830551	830542	ДС	2	7	
5455	830551	830548	ДП	2	2	
5455	830555	830554	ІС	3	8	
5455	830555	830556	СУ	3	13	
5455	830555	830563	0Б	3		
5455	830556	830557	СУ	3	13	
5455	830559	830560	ПП	3	16	
5455	830563	830562	ДС	3	3	
5455	830563	830561	КЗ	3	12	
5455	830563	830559	ДП	3	2	
5455	830563	830565	0Б	3		
5455	830565	830568	ДС	3		
5455	830565	830566	КЗ	3	12	
5455	830565	830567	КЗ	3	12	
5455	830565	830569	ДП	3	2	
5455	830569	830571	ПП	3	16	
5455	830571	830570	ІС	3	8	
5455	830571	830572	ІС	3	9	
5455	830576	830577	КЗ	4	12	
5455	830576	830575	ДС	4	7	
5455	830576	830574	ДС	4	3	
5455	830576	830579	0S	4		
5455	830579	830582	0S	4		
5455	830580	830581	ПП	4	16	
5455	830582	830580	ДП	4	2	
5455	830582	830584	КЗ	4	12	
5455	830582	830586	0S	4		
5455	830586	830591	0S	4		
5455	830587	830590	ЧС	4	11	
5455	830590	830589	ІС	4	8	
5455	830590	830588	ІС	4	8	
5455	830591	830592	ДП	4	2	
5455	830591	830587	КЗ	4	12	
5455	830592	830593	ПП	4	16	
5455	830593	830594	ІС	4	9	
5455	830596	830597	КЗ	5	12	
5455	830596	830603	0Б	5		
5455	830597	830598	ІС	5	9	
5455	830598	830599	ІС	5	8	
5455	830598	830600	ІС	5	8	
5455	830603	830602	ДС	5		
5455	830603	830606	КЗ	5	12	
5455	830603	830609	0Б	5		
5455	830606	830605	ІС	5	8	
5455	830607	830608	ПП	5	16	
5455	830609	830611	КЗ	5	12	
5455	830609	830607	ДП	5	2	
5455	830611	830610	ІС	5	8	
5455	830611	830618	АК	5		
5455	830615	830613	СО	5	13	
5455	830617	830615	СО	5	13	
5455	830618	830617	ІС	5	8	
5455	830623	830625	КЗ	6	12	
5455	830623	830622	ДС	6	7	
5455	830623	830621	ДС	6	3	
5455	830623	830620	ДС	6	7	
5455	830623	830628	0Б	6		
5455	830625	830624	ІС	6	8	
5455	830628	830629	ДС	6	7	
5455	830628	830627	ЧК	6	15	
5455	830628	830630	КЗ	6	12	
5455	830628	830632	0П	6		
5455	830632	830633	0П	6		
5455	830633	830634	ІС	6	8	
5455	830633	830635	ІС	6	8	
5455	830633	830636	ІП	6	2	
5455	830636	830638	ПП	6	16	
5455	830638	830637	ІС	6	8	
5455	830638	830639	ІС	6	9	
5456	830642	830643	РС	1	7	
5456	830647	830646	ІС	2	8	
5456	830647	830645	ІС	2	8	
5456	830647	830648	ІС	2	8	
5456	830648	830651	СО	2	13	
5456	830651	830650	ЧК	2	15	
5456	830653	830654	ДС	2	4	
5456	830653	830647	КЗ	2	12	
5456	830653	830656	ДП	2	2	
5456	830653	830661	0I	2		
5456	830654	830655	ІС	2	8	
5456	830656	830657	ПП	2	16	
5456	830657	830658	ІС	2	9	
5456	830661	830660	КЗ	2	12	
5456	830661	830662	ДС	2	3	
5456	830661	830664	ДП	2	2	
5456	830661	830663	ЧК	2	15	
5456	830664	830665	ПП	2	16	
5456	830669	830668	ІС	3	8	
5456	830669	830670	ІС	3	8	
5456	830669	830667	ІС	3		
5456	830669	830673	СО	3	13	
5456	830673	830672	ІС	3	8	
5456	830673	830681	0F	3		
5456	830679	830680	ПП	3	16	
5456	830681	830682	ДП	3	2	
5456	830681	830678	ДС	3	4	
5456	830681	830677	ДС	3	7	
5456	830681	830676	КЗ	3	12	
5456	830681	830675	ДС	3	3	
5456	830681	830679	ДП	3	2	
5456	830682	830683	ПП	3	16	
5456	830686	830685	ІС	4	8	
5456	830686	830687	ІС	4	9	
5456	830688	830689	ДП	4	2	
5456	830688	830686	КЗ	4	12	
5456	830688	830691	ДП	4	2	
5456	830688	830696	СО	4	13	
5456	830689	830690	ПП	4	16	
5456	830691	830692	ПП	4	16	
5456	830695	830694	ІС	4	8	
5456	830696	830695	ДС	4	4	
5456	830699	830700	ІС	5	8	
5456	830701	830699	ДС	5	3	
5456	830701	830698	ЧК	5	15	
5456	830701	830703	0D	5	7	
5456	830703	830704	ДС	5	3	
5456	830703	830705	ДС	5	7	
5456	830708	830707	ЧК	6	15	114 tri 2->1 pnum:1 wg:1
5456	830709	830708	КЗ	6	12	6 tri 2->1 pnum:1 wg:1
5456	830709	830710	ДС	6		89 tri 2->1 pnum:5 wg:2
5456	830713	830712	ЧК	7	15	
5456	830715	830714	ІС	7	8	
5456	830715	830713	ІС	7	8	
5456	830716	830719	ДС	7		
5456	830716	830717	КЗ	7	12	
5456	830716	830715	ДС	7	5	
5456	830717	830718	ІС	7	8	
5456	830723	830722	ІС	8	8	
5456	830723	830721	ІС	8	8	
5456	830724	830723	КЗ	8	12	
5456	830724	830725	ДЗ	8		
5456	830725	830726	АП	8	2	
5456	830726	830728	ПП	8	16	
5456	830728	830727	ІС	8	8	
5456	830731	830730	ЧК	9	15	213 tri 2->1 pnum:1 wg:1
5456	830732	830731	ІС	9	8	a2
5456	830733	830734	ІС	9	9	36 tri 2->1 pnum:1 wg:1
5456	830735	830733	КЗ	9	12	6 tri 2->1 pnum:5 wg:1
5456	830735	830732	ДС	9	4	232 secmaster 2->1 rev pnum:5 wg:3
5456	830740	830742	0Б	10		
5456	830740	830739	ЧК	10	15	
5456	830740	830738	ДС	10	3	
5456	830740	830737	КЗ	10	12	
5456	830742	830743	ДС	10	7	
5456	830742	830744	ДС	10	5	
5456	830742	830741	КЗ	10	12	
5456	830744	830745	ІС	10	8	
5456	830745	830748	СО	10	13	
5456	830748	830747	АС	10	1	
5456	830748	830749	СУ	10	13	
5456	830749	830750	СУ	10	13	
5456	830753	830752	ЧК	11	15	
5456	830754	830753	КЗ	11	12	
5456	830754	830755	ДС	11		
5456	830754	830759	СО	11	13	
5456	830758	830757	ЧК	11	15	
5456	830759	830758	КЗ	11	12	
5456	830759	830760	ДП	11	2	
5456	830759	830763	0G	11		
5456	830760	830761	ПП	11	16	
5456	830763	830766	0G	11		
5456	830766	830764	КЗ	11	12	
5456	830766	830765	ДС	11	4	
5456	830770	830769	ІС	12	8	
5456	830770	830768	ІС	12	8	
5456	830770	830771	ІП	12	2	
5456	830771	830774	ПП	12	16	
5456	830774	830773	ІС	12	8	
5456	830774	830772	ІС	12	8	
5457	830777	830776	ІС	1	8	a2
5457	830779	830781	КЗ	2	12	
5457	830779	830782	ДП	2	2	
5457	830781	830780	ІС	2	8	
5457	830782	830785	ПП	2	16	
5457	830785	830784	ІС	2	8	
5457	830785	830783	ІС	2	8	
5457	830789	830793	0G	3		
5457	830789	830788	ЧК	3	15	
5457	830789	830790	ГБ	3		
5457	830789	830787	ДС	3	7	
5457	830790	830791	ДС	3	7	
5457	830793	830795	0G	3		
5457	830795	830794	ДС	3	7	
5457	830795	830796	ДП	3	2	
5457	830796	830797	ПП	3	16	
5457	830801	830800	ІС	4	8	
5457	830801	830806	ІС	4	8	
5457	830802	830801	КЗ	4	12	
5457	830806	830805	АС	4	1	
5457	830806	830804	АС	4	1	
5457	830810	830811	СУ	5	13	
5457	830810	830809	ДС	5	7	
5457	830810	830808	ДС	5	4	
5457	830811	830814	СУ	5	13	
5457	830814	830812	ДС	5	4	
5457	830814	830813	ДС	5	7	
5457	830818	830817	ІС	6	8	
5457	830818	830816	ІС	6	8	
5457	830820	830819	ЧК	6	15	
5457	830820	830821	ДС	6	3	
5457	830820	830818	ДС	6	4	
5457	830825	830824	ІС	7	8	
5457	830827	830826	ЧК	7	15	
5457	830828	830827	ДС	7	4	
5457	830828	830823	ДС	7		
5457	830828	830825	ДС	7	4	
5457	830831	830832	ПП	8	16	
5457	830833	830831	ЗС	8	10	
5457	830833	830836	ЗС	8	10	
5457	830836	830839	СУ	8	13	
5457	830836	830837	ПП	8	16	
5457	830839	830840	СУ	8	13	
5457	830840	830841	ПП	8	16	
5457	830844	830845	ДС	9	7	
5457	830844	830843	ДС	9		
5457	830844	830846	СУ	9	13	
5457	830846	830848	ДС	9		
5457	830846	830847	ДП	9	2	
5457	830850	830852	КЗ	10	12	
5457	830850	830854	СУ	10	13	
5457	830852	830851	ІС	10	8	
5457	830854	830857	ДС	10	3	
5457	830857	830856	ІС	10	8	
5457	830857	830855	ІС	10	8	
5457	830859	830860	ІС	11	8	
5457	830861	830859	КЗ	11	12	
5457	830861	830862	ДП	11	2	
5457	830862	830863	ПП	11	16	
5457	830863	830865	ІС	11	9	
5457	830865	830864	ІС	11	8	
5457	830868	830869	ЧК	12	15	
5457	830869	830870	ЧК	12	15	
5457	830871	830868	ЧК	12	15	
5457	830873	830872	ІС	12	8	
5457	830875	830873	ДС	12	3	
5457	830875	830871	КЗ	12	12	
5457	830875	830874	ДС	12	7	
5457	830875	830879	0Б	12		
5457	830877	830878	ІС	12	8	
5457	830879	830880	ДП	12	2	
5457	830879	830877	КЗ	12	12	
5457	830879	830876	ДС	12	7	
5457	830879	830882	ДП	12	2	
5457	830880	830881	ПП	12	16	
5457	830882	830883	ПП	12	16	
5457	830885	830889	СО	13	13	
5457	830885	830887	КЗ	13	12	
5457	830887	830886	ІС	13	8	
5457	830889	830890	ДС	13	7	
5457	830890	830892	СО	13	13	
5457	830896	830895	ЧК	14	15	
5457	830896	830897	СУ	14	13	
5457	830896	830894	КЗ	14	12	
5457	830897	830899	СУ	14	13	
5457	830899	830898	ЧК	14	15	
5457	830899	830901	0Б	14		
5457	830901	830902	ДС	14	7	
5457	830901	830904	ДС	14	3	
5457	830901	830900	КЗ	14	12	
5457	830904	830903	ІС	14	8	
5457	830907	830906	КЗ	15	12	
5457	830907	830911	0Б	15		
5457	830911	830910	ДС	15	3	
5457	830911	830909	КЗ	15	12	
5457	830911	830916	0Б	15		
5457	830916	830913	КЗ	15	12	
5457	830916	830914	ДС	15	3	
5457	830916	830921	0P	15	19	
5457	830919	830920	ПП	15	16	
5457	830921	830923	АС	15	1	
5457	830921	830918	АС	15	1	
5457	830921	830919	АП	15	2	
5457	830921	830923	АС	15	1	
5457	830923	830922	ІС	15	8	
5457	830923	830924	ІС	15	8	
5458	830928	830929	ЗБ	2	10	
5458	830932	830931	ДС	3	7	207 tri 2->1 pnum:5 wg:3
5458	830935	830934	ДС	4	7	207 tri 2->1 pnum:5 wg:3
5458	830938	830937	ДС	5	7	207 tri 2->1 pnum:5 wg:3
5458	830941	830940	ДС	6	7	207 tri 2->1 pnum:5 wg:3
5458	830944	830943	ДС	7	7	207 tri 2->1 pnum:5 wg:3
5458	830946	830947	ДС	8	7	207 tri 2->1 rev pnum:5 wg:3
5458	830950	830949	ДС	9	7	207 tri 2->1 pnum:5 wg:3
5458	830953	830952	ДС	10	7	207 tri 2->1 pnum:5 wg:3
5458	830956	830955	ЧК	11	15	214 tri 2->1 pnum:1 wg:1
5458	830957	830956	РС	11	7	57 tri 2->1 pnum:5 wg:2
5458	830960	830959	ДС	12	7	207 tri 2->1 pnum:5 wg:3
5458	830963	830962	ЧК	13	15	214 tri 2->1 pnum:1 wg:1
5458	830963	830964	ІС	13	9	pr PMaster
5458	830966	830972	ГЗ	14		
5458	830967	830968	ПП	14	16	
5458	830969	830970	ПП	14	16	
5458	830972	830971	ДС	14	3	
5458	830972	830969	ДП	14	2	
5458	830972	830967	ДП	14	2	
5458	830972	830973	0Б	14		
5458	830973	830974	ДП	14	2	
5458	830973	830977	СО	14	13	
5458	830974	830975	ПП	14	16	
5458	830977	830978	ДП	14	2	
5458	830978	830979	ПП	14	16	
5458	830981	830982	ДП	15	2	
5458	830981	830984	ГБ	15		
5458	830981	830985	ДС	15	7	
5458	830982	830983	ПП	15	16	
5458	830987	830988	РС	16	7	
5458	830987	830990	0S	16		
5458	830990	830993	0S	16		
5458	830991	830992	ЧК	16	15	
5458	830993	830991	КЗ	16	12	
5458	830993	830996	ДС	16	7	
5458	830995	830994	ЧК	16	15	
5458	830996	830995	РС	16	7	
5458	830998	830999	КЗ	17	12	98 tri 2->1 rev pnum:1 wg:1
5458	830998	831000	ДС	17	1	129  2->1 secmaster pnum:5 wg:4
5458	831002	831003	ДСL	18	1	directГФГПЙПКПЛПЙЯКЯЛЯИЯйПкПлПиЯМПМНМЯЧПЧНЧЯЙРКРЛРЙЕКЕЛЕИЕйРкРлРиЕМРМЗМЧМЕЧРЧЗЧЕПП
5458	831006	831007	ПП	19	16	
5458	831010	831008	ДС	19	5	
5458	831010	831009	ЧК	19	15	
5458	831010	831011	КЗ	19	12	
5458	831010	831006	ДП	19	2	
5458	831010	831012	ДС	19	5	
5458	831016	831015	КЗ	20	12	
5458	831016	831022	0Б	20		
5458	831020	831018	ДС	20	4	
5458	831022	831021	ЧК	20	15	
5458	831022	831020	ГБ	20		
5458	831022	831023	ДС	20	7	
5458	831026	831025	ЧК	21	15	
5458	831028	831026	ДС	21	7	
5460	831033	831034	ПП	2	16	
5460	831035	831037	КЗ	2	12	
5460	831037	831033	0Б	2		
5460	831040	831041	КЗ	3	12	592 tri 2->1 pnum:1 wg:1
5460	831040	831039	ДС	3	7	207 tri 2->1 pnum:5 wg:3
5460	831044	831045	КЗ	4	12	
5460	831044	831043	ДС	4		
5460	831044	831047	0S	4		
5460	831047	831054	0S	4		
5460	831048	831051	0I	4		
5460	831051	831050	КЗ	4	12	
5460	831051	831050	КЗ	4	12	
5460	831054	831048	РС	4	7	
5460	831056	831059	0F	5		
5460	831059	831058	КЗ	5	12	
5460	831062	831061	ЧК	5	15	
5460	831062	831056	КЗ	5	12	
5460	831062	831065	0Б	5		
5460	831065	831064	КЗ	5	12	
5460	831065	831067	0Б	5		
5460	831067	831068	АС	5	1	
5460	831070	831072	СО	6	13	
5460	831072	831075	СО	6	13	
5460	831075	831076	КЗ	6	12	
5460	831076	831074	ІС	6	8	
5460	831078	831080	СО	7	13	
5460	831078	831086	0S	7		
5460	831080	831082	СО	7	13	
5460	831082	831084	РС	7	7	
5460	831084	831083	ІС	7	8	
5460	831086	831091	0S	7		
5460	831090	831089	РС	7	7	
5460	831091	831090	ДС	7	7	
5460	831091	831092	ДП	7	2	
5460	831091	831087	КЗ	7	12	
5460	831092	831094	ПП	7	16	
5460	831094	831093	ІС	7	8	
5460	831101	831099	РС	8	7	
5460	831101	831100	РС	8	7	
5460	831101	831102	РP	8	7	
5460	831102	831103	ПП	8	16	
5460	831106	831108	СО	9	13	
5460	831106	831105	ІС	9		
5460	831108	831110	СО	9	13	
5460	831115	831114	ДС	10	7	
5460	831115	831116	КЗ	10	12	
5460	831115	831113	ДС	10	4	
5460	831115	831122	0G	10		
5460	831116	831118	ІС	10	8	
5460	831118	831120	СО	10	13	
5460	831122	831123	0G	10		
5460	831123	831124	ІС	10		
5460	831124	831126	0F	10		
5460	831126	831128	0G	10		
5460	831128	831127	ДС	10	7	
5460	831128	831129	ДС	10	7	
5460	831131	831133	ПП	11	16	3
5460	831133	831132	ІС	11	8	a2
5460	831137	831136	ЧК	11	15	10 tri 2->1 pnum:1 wg:1
5460	831137	831135	ДСL	11	4	reversПВПТППЙТКТЛТЙЮКЮЛЮИЮйТкТлТиЮМТМММЦМЮЧТЧЮЙДКДЛДЙОКОЛОИОйДкДлДиОМДМКМОЧДЧКЧОПР
5460	831137	831134	ДС	11	7	207 tri 2->1 pnum:5 wg:3
5460	831137	831131	ДПL	11	2	reversПВПТППЙТКТЛТЙЮКЮЛЮИЮйТкТлТиЮМТМММЦМЮЧТЧЮЙДКДЛДЙОКОЛОИОйДкДлДиОМДМКМОЧДЧКЧОПР
5460	831140	831139	КЗ	12	12	
5460	831140	831142	0S	12		
5460	831142	831144	0S	12		
5460	831144	831143	ЧК	12	15	
5460	831144	831148	КЗ	12	12	
5460	831144	831146	ДС	12	4	
5460	831146	831145	ІС	12	8	
5460	831148	831147	ІС	12	8	
5460	831152	831151	ДС	13	3	415 tri 2->1 pnum:1 wg:1
5460	831152	831150	КЗ	13	12	3 tri 2->1 pnum:5 wg:1
5460	831154	831155	ДС	14	3	
5460	831154	831156	ДП	14	2	
5460	831156	831157	ПП	14	16	
5460	831159	831160	СУ	15	13	
5460	831160	831161	СУ	15	13	
5460	831162	831163	ІС	15	9	
5460	831162	831159	КЗ	15	12	
5460	831165	831166	КЗ	16	12	
5460	831165	831168	СО	16	13	
5460	831165	831182	0S	16		
5460	831168	831169	ДС	16	3	
5460	831168	831174	СО	16	13	
5460	831171	831172	ПП	16	16	
5460	831174	831173	ДС	16	3	
5460	831174	831175	КЗ	16	12	
5460	831174	831171	ДП	16	2	
5460	831174	831177	0S	16		
5460	831177	831179	0S	16		
5460	831179	831178	КЗ	16	12	
5460	831179	831180	СУ	16	13	
5460	831180	831181	СУ	16	13	
5460	831182	831185	0S	16		
5460	831183	831186	ЧК	16	15	
5460	831183	831184	ЧК	16	15	
5460	831185	831183	ЧК	16	15	
5460	831186	831187	ПП	16	16	
5460	831187	831190	ІС	16	6	
5460	831188	831189	ПП	16	16	
5460	831190	831188	ДП	16	2	
5460	831190	831191	ЧК	16	15	
5460	831191	831192	ЧК	16	14	
5460	831192	831193	ПП	16	16	
5460	831199	831198	КЗ	17	12	6 tri 2->1 pnum:1 wg:1
5460	831199	831200	ДС	17	3	202 tri 2->1 pnum:1 wg:1
5460	831200	831201	ІПL	17	2	directПВ
5460	831201	831202	ПП	17	16	3
5460	831205	831206	ДС	18	3	
5460	831205	831213	КЗ	18	12	
5460	831205	831209	ДП	18	2	
5460	831206	831207	СУ	18	13	
5460	831207	831208	СУ	18	13	
5460	831209	831210	ПП	18	16	
5460	831213	831212	ІС	18	8	
5460	831213	831211	ІС	18	8	
5460	831220	831219	ДС	19	3	
5460	831220	831218	ДП	19	2	
